time,position,velocity,energy
53.87,-1.16654,0.594218,0.856951
53.88,-1.16059,0.605884,0.857037
53.89,-1.15454,0.61749,0.857123
53.9,-1.14836,0.629035,0.857208
53.91,-1.14207,0.640519,0.857294
53.92,-1.13566,0.651939,0.85738
53.93,-1.12915,0.663296,0.857466
53.94,-1.12251,0.674588,0.857551
53.95,-1.11577,0.685813,0.857637
53.96,-1.10891,0.69697,0.857723
53.97,-1.10194,0.708059,0.857809
53.98,-1.09486,0.719079,0.857894
53.99,-1.08767,0.730027,0.85798
54,-1.08037,0.740904,0.858066
54.01,-1.07296,0.751708,0.858152
54.02,-1.06544,0.762437,0.858238
54.03,-1.05782,0.773092,0.858324
54.04,-1.05009,0.78367,0.858409
54.05,-1.04225,0.794171,0.858495
54.06,-1.03431,0.804593,0.858581
54.07,-1.02626,0.814936,0.858667
54.08,-1.01811,0.825199,0.858753
54.09,-1.00986,0.83538,0.858839
54.1,-1.00151,0.845479,0.858925
54.11,-0.993052,0.855494,0.85901
54.12,-0.984497,0.865424,0.859096
54.13,-0.975842,0.875269,0.859182
54.14,-0.96709,0.885028,0.859268
54.15,-0.958239,0.894699,0.859354
54.16,-0.949292,0.904281,0.85944
54.17,-0.94025,0.913774,0.859526
54.18,-0.931112,0.923176,0.859612
54.19,-0.92188,0.932487,0.859698
54.2,-0.912555,0.941706,0.859784
54.21,-0.903138,0.950832,0.85987
54.22,-0.89363,0.959863,0.859956
54.23,-0.884031,0.968799,0.860042
54.24,-0.874343,0.97764,0.860128
54.25,-0.864567,0.986383,0.860214
54.26,-0.854703,0.995029,0.8603
54.27,-0.844753,1.00358,0.860386
54.28,-0.834717,1.01202,0.860472
54.29,-0.824597,1.02037,0.860558
54.3,-0.814393,1.02862,0.860644
54.31,-0.804107,1.03676,0.86073
54.32,-0.793739,1.0448,0.860816
54.33,-0.783291,1.05274,0.860902
54.34,-0.772764,1.06057,0.860988
54.35,-0.762158,1.0683,0.861074
54.36,-0.751475,1.07592,0.861161
54.37,-0.740716,1.08344,0.861247
54.38,-0.729881,1.09084,0.861333
54.39,-0.718973,1.09814,0.861419
54.4,-0.707992,1.10533,0.861505
54.41,-0.696938,1.11241,0.861591
54.42,-0.685814,1.11938,0.861677
54.43,-0.67462,1.12624,0.861764
54.44,-0.663358,1.13299,0.86185
54.45,-0.652028,1.13962,0.861936
54.46,-0.640632,1.14614,0.862022
54.47,-0.629171,1.15255,0.862108
54.48,-0.617645,1.15884,0.862194
54.49,-0.606057,1.16501,0.862281
54.5,-0.594407,1.17107,0.862367
54.51,-0.582696,1.17702,0.862453
54.52,-0.570926,1.18285,0.862539
54.53,-0.559097,1.18855,0.862626
54.54,-0.547212,1.19415,0.862712
54.55,-0.53527,1.19962,0.862798
54.56,-0.523274,1.20497,0.862884
54.57,-0.511224,1.2102,0.862971
54.58,-0.499122,1.21532,0.863057
54.59,-0.486969,1.22031,0.863143
54.6,-0.474766,1.22518,0.86323
54.61,-0.462514,1.22992,0.863316
54.62,-0.450215,1.23455,0.863402
54.63,-0.43787,1.23905,0.863489
54.64,-0.425479,1.24343,0.863575
54.65,-0.413045,1.24768,0.863661
54.66,-0.400568,1.25181,0.863748
54.67,-0.38805,1.25582,0.863834
54.68,-0.375492,1.2597,0.863921
54.69,-0.362895,1.26346,0.864007
54.7,-0.35026,1.26709,0.864093
54.71,-0.337589,1.27059,0.86418
54.72,-0.324883,1.27396,0.864266
54.73,-0.312144,1.27721,0.864353
54.74,-0.299372,1.28033,0.864439
54.75,-0.286568,1.28333,0.864525
54.76,-0.273735,1.28619,0.864612
54.77,-0.260873,1.28893,0.864698
54.78,-0.247984,1.29154,0.864785
54.79,-0.235068,1.29402,0.864871
54.8,-0.222128,1.29637,0.864958
54.81,-0.209164,1.29859,0.865044
54.82,-0.196179,1.30068,0.865131
54.83,-0.183172,1.30264,0.865217
54.84,-0.170145,1.30448,0.865304
54.85,-0.1571,1.30618,0.86539
54.86,-0.144039,1.30775,0.865477
54.87,-0.130961,1.30919,0.865563
54.88,-0.117869,1.3105,0.86565
54.89,-0.104764,1.31168,0.865737
54.9,-0.0916476,1.31273,0.865823
54.91,-0.0785203,1.31364,0.86591
54.92,-0.0653839,1.31443,0.865996
54.93,-0.0522396,1.31508,0.866083
54.94,-0.0390888,1.3156,0.86617
54.95,-0.0259328,1.31599,0.866256
54.96,-0.0127729,1.31625,0.866343
54.97,0.000389656,1.31638,0.866429
54.98,0.0135535,1.31638,0.866516
54.99,0.0267172,1.31624,0.866603
55,0.0398796,1.31597,0.866689
55.01,0.0530394,1.31558,0.866776
55.02,0.0661951,1.31505,0.866863
55.03,0.0793456,1.31438,0.866949
55.04,0.0924894,1.31359,0.867036
55.05,0.105625,1.31266,0.867123
55.06,0.118752,1.31161,0.867209
55.07,0.131868,1.31042,0.867296
55.08,0.144972,1.3091,0.867383
55.09,0.158063,1.30765,0.86747
55.1,0.17114,1.30607,0.867556
55.11,0.184201,1.30436,0.867643
55.12,0.197244,1.30252,0.86773
55.13,0.210269,1.30055,0.867817
55.14,0.223275,1.29844,0.867903
55.15,0.236259,1.29621,0.86799
55.16,0.249221,1.29385,0.868077
55.17,0.26216,1.29136,0.868164
55.18,0.275073,1.28873,0.868251
55.19,0.287961,1.28598,0.868338
55.2,0.300821,1.2831,0.868424
55.21,0.313652,1.2801,0.868511
55.22,0.326453,1.27696,0.868598
55.23,0.339222,1.27369,0.868685
55.24,0.351959,1.2703,0.868772
55.25,0.364662,1.26678,0.868859
55.26,0.37733,1.26314,0.868946
55.27,0.389961,1.25936,0.869032
55.28,0.402555,1.25546,0.869119
55.29,0.41511,1.25144,0.869206
55.3,0.427624,1.24729,0.869293
55.31,0.440097,1.24301,0.86938
55.32,0.452527,1.23861,0.869467
55.33,0.464913,1.23408,0.869554
55.34,0.477254,1.22944,0.869641
55.35,0.489548,1.22466,0.869728
55.36,0.501795,1.21977,0.869815
55.37,0.513992,1.21475,0.869902
55.38,0.52614,1.20961,0.869989
55.39,0.538236,1.20435,0.870076
55.4,0.55028,1.19897,0.870163
55.41,0.562269,1.19346,0.87025
55.42,0.574204,1.18784,0.870337
55.43,0.586082,1.1821,0.870424
55.44,0.597903,1.17624,0.870511
55.45,0.609666,1.17026,0.870598
55.46,0.621368,1.16416,0.870685
55.47,0.63301,1.15795,0.870772
55.48,0.644589,1.15162,0.870859
55.49,0.656105,1.14517,0.870946
55.5,0.667557,1.13861,0.871033
55.51,0.678943,1.13194,0.871121
55.52,0.690263,1.12515,0.871208
55.53,0.701514,1.11824,0.871295
55.54,0.712697,1.11123,0.871382
55.55,0.723809,1.1041,0.871469
55.56,0.73485,1.09686,0.871556
55.57,0.745818,1.08951,0.871643
55.58,0.756714,1.08206,0.87173
55.59,0.767534,1.07449,0.871818
55.6,0.778279,1.06681,0.871905
55.61,0.788947,1.05903,0.871992
55.62,0.799537,1.05114,0.872079
55.63,0.810049,1.04315,0.872166
55.64,0.82048,1.03505,0.872254
55.65,0.830831,1.02684,0.872341
55.66,0.841099,1.01853,0.872428
55.67,0.851285,1.01012,0.872515
55.68,0.861386,1.00161,0.872603
55.69,0.871402,0.992995,0.87269
55.7,0.881332,0.984281,0.872777
55.71,0.891175,0.975467,0.872864
55.72,0.900929,0.966556,0.872952
55.73,0.910595,0.957546,0.873039
55.74,0.92017,0.94844,0.873126
55.75,0.929655,0.939239,0.873214
55.76,0.939047,0.929942,0.873301
55.77,0.948346,0.920552,0.873388
55.78,0.957552,0.911068,0.873476
55.79,0.966663,0.901493,0.873563
55.8,0.975678,0.891826,0.87365
55.81,0.984596,0.882069,0.873738
55.82,0.993417,0.872223,0.873825
55.83,1.00214,0.862289,0.873912
55.84,1.01076,0.852268,0.874
55.85,1.01928,0.84216,0.874087
55.86,1.02771,0.831967,0.874175
55.87,1.03603,0.82169,0.874262
55.88,1.04424,0.81133,0.874349
55.89,1.05236,0.800888,0.874437
55.9,1.06036,0.790364,0.874524
55.91,1.06827,0.77976,0.874612
55.92,1.07607,0.769078,0.874699
55.93,1.08376,0.758317,0.874787
55.94,1.09134,0.74748,0.874874
55.95,1.09881,0.736566,0.874962
55.96,1.10618,0.725578,0.875049
55.97,1.11344,0.714516,0.875137
55.98,1.12058,0.703382,0.875224
55.99,1.12762,0.692176,0.875312
56,1.13454,0.6809,0.875399
56.01,1.14135,0.669554,0.875487
56.02,1.14804,0.658141,0.875574
56.03,1.15462,0.646661,0.875662
56.04,1.16109,0.635114,0.875749
56.05,1.16744,0.623503,0.875837
56.06,1.17368,0.611829,0.875925
56.07,1.17979,0.600092,0.876012
56.08,1.18579,0.588294,0.8761
56.09,1.19168,0.576436,0.876187
56.1,1.19744,0.56452,0.876275
56.11,1.20309,0.552545,0.876363
56.12,1.20861,0.540514,0.87645
56.13,1.21402,0.528428,0.876538
56.14,1.2193,0.516288,0.876626
56.15,1.22447,0.504095,0.876713
56.16,1.22951,0.49185,0.876801
56.17,1.23442,0.479555,0.876889
56.18,1.23922,0.467211,0.876976
56.19,1.24389,0.454819,0.877064
56.2,1.24844,0.44238,0.877152
56.21,1.25286,0.429896,0.877239
56.22,1.25716,0.417367,0.877327
56.23,1.26134,0.404795,0.877415
56.24,1.26538,0.392182,0.877503
56.25,1.26931,0.379528,0.87759
56.26,1.2731,0.366835,0.877678
56.27,1.27677,0.354104,0.877766
56.28,1.28031,0.341336,0.877854
56.29,1.28372,0.328533,0.877941
56.3,1.28701,0.315696,0.878029
56.31,1.29017,0.302826,0.878117
56.32,1.2932,0.289924,0.878205
56.33,1.29609,0.276992,0.878293
56.34,1.29886,0.264031,0.878381
56.35,1.3015,0.251043,0.878468
56.36,1.30402,0.238028,0.878556
56.37,1.3064,0.224987,0.878644
56.38,1.30865,0.211923,0.878732
56.39,1.31076,0.198837,0.87882
56.4,1.31275,0.185729,0.878908
56.41,1.31461,0.172602,0.878996
56.42,1.31634,0.159456,0.879083
56.43,1.31793,0.146292,0.879171
56.44,1.31939,0.133113,0.879259
56.45,1.32072,0.119919,0.879347
56.46,1.32192,0.106712,0.879435
56.47,1.32299,0.0934926,0.879523
56.48,1.32393,0.0802627,0.879611
56.49,1.32473,0.0670234,0.879699
56.5,1.3254,0.0537762,0.879787
56.51,1.32594,0.0405222,0.879875
56.52,1.32634,0.0272628,0.879963
56.53,1.32661,0.0139994,0.880051
56.54,1.32675,0.000733233,0.880139
56.55,1.32676,-0.0125343,0.880227
56.56,1.32664,-0.0258019,0.880315
56.57,1.32638,-0.0390683,0.880403
56.58,1.32599,-0.0523321,0.880491
56.59,1.32546,-0.065592,0.880579
56.6,1.32481,-0.0788466,0.880667
56.61,1.32402,-0.0920947,0.880755
56.62,1.3231,-0.105335,0.880843
56.63,1.32205,-0.118566,0.880931
56.64,1.32086,-0.131786,0.88102
56.65,1.31954,-0.144995,0.881108
56.66,1.31809,-0.15819,0.881196
56.67,1.31651,-0.171371,0.881284
56.68,1.3148,-0.184536,0.881372
56.69,1.31295,-0.197684,0.88146
56.7,1.31097,-0.210814,0.881548
56.71,1.30887,-0.223924,0.881636
56.72,1.30663,-0.237012,0.881725
56.73,1.30426,-0.250079,0.881813
56.74,1.30176,-0.263121,0.881901
56.75,1.29912,-0.276139,0.881989
56.76,1.29636,-0.28913,0.882077
56.77,1.29347,-0.302094,0.882166
56.78,1.29045,-0.315028,0.882254
56.79,1.2873,-0.327933,0.882342
56.8,1.28402,-0.340806,0.88243
56.81,1.28061,-0.353646,0.882518
56.82,1.27708,-0.366452,0.882607
56.83,1.27341,-0.379223,0.882695
56.84,1.26962,-0.391957,0.882783
56.85,1.2657,-0.404653,0.882872
56.86,1.26165,-0.41731,0.88296
56.87,1.25748,-0.429927,0.883048
56.88,1.25318,-0.442502,0.883136
56.89,1.24876,-0.455033,0.883225
56.9,1.24421,-0.467521,0.883313
56.91,1.23953,-0.479963,0.883401
56.92,1.23473,-0.492358,0.88349
56.93,1.22981,-0.504706,0.883578
56.94,1.22476,-0.517004,0.883666
56.95,1.21959,-0.529251,0.883755
56.96,1.2143,-0.541447,0.883843
56.97,1.20888,-0.55359,0.883932
56.98,1.20335,-0.565679,0.88402
56.99,1.19769,-0.577713,0.884108
57,1.19191,-0.58969,0.884197
57.01,1.18602,-0.601609,0.884285
57.02,1.18,-0.613469,0.884374
57.03,1.17387,-0.625269,0.884462
57.04,1.16761,-0.637008,0.88455
57.05,1.16124,-0.648684,0.884639
57.06,1.15476,-0.660296,0.884727
57.07,1.14815,-0.671844,0.884816
57.08,1.14144,-0.683325,0.884904
57.09,1.1346,-0.69474,0.884993
57.1,1.12765,-0.706086,0.885081
57.11,1.12059,-0.717362,0.88517
57.12,1.11342,-0.728568,0.885258
57.13,1.10613,-0.739702,0.885347
57.14,1.09874,-0.750764,0.885435
57.15,1.09123,-0.761751,0.885524
57.16,1.08361,-0.772663,0.885613
57.17,1.07589,-0.783499,0.885701
57.18,1.06805,-0.794258,0.88579
57.19,1.06011,-0.804939,0.885878
57.2,1.05206,-0.81554,0.885967
57.21,1.0439,-0.826061,0.886055
57.22,1.03564,-0.8365,0.886144
57.23,1.02728,-0.846856,0.886233
57.24,1.01881,-0.857129,0.886321
57.25,1.01024,-0.867317,0.88641
57.26,1.00157,-0.877419,0.886499
57.27,0.992791,-0.887435,0.886587
57.28,0.983917,-0.897363,0.886676
57.29,0.974943,-0.907202,0.886765
57.3,0.965871,-0.916951,0.886853
57.31,0.956701,-0.92661,0.886942
57.32,0.947435,-0.936177,0.887031
57.33,0.938073,-0.945651,0.887119
57.34,0.928617,-0.955032,0.887208
57.35,0.919067,-0.964318,0.887297
57.36,0.909423,-0.973509,0.887385
57.37,0.899688,-0.982603,0.887474
57.38,0.889862,-0.9916,0.887563
57.39,0.879946,-1.0005,0.887652
57.4,0.869941,-1.0093,0.88774
57.41,0.859848,-1.018,0.887829
57.42,0.849668,-1.0266,0.887918
57.43,0.839402,-1.03509,0.888007
57.44,0.829051,-1.04349,0.888096
57.45,0.818617,-1.05178,0.888184
57.46,0.808099,-1.05996,0.888273
57.47,0.797499,-1.06804,0.888362
57.48,0.786819,-1.07602,0.888451
57.49,0.776059,-1.08389,0.88854
57.5,0.76522,-1.09165,0.888629
57.51,0.754303,-1.0993,0.888717
57.52,0.74331,-1.10684,0.888806
57.53,0.732242,-1.11428,0.888895
57.54,0.721099,-1.1216,0.888984
57.55,0.709883,-1.12881,0.889073
57.56,0.698595,-1.13591,0.889162
57.57,0.687236,-1.14289,0.889251
57.58,0.675807,-1.14977,0.88934
57.59,0.664309,-1.15653,0.889429
57.6,0.652744,-1.16317,0.889518
57.61,0.641112,-1.1697,0.889607
57.62,0.629415,-1.17611,0.889696
57.63,0.617654,-1.1824,0.889784
57.64,0.60583,-1.18858,0.889873
57.65,0.593944,-1.19464,0.889962
57.66,0.581998,-1.20058,0.890051
57.67,0.569992,-1.2064,0.89014
57.68,0.557928,-1.2121,0.890229
57.69,0.545807,-1.21767,0.890318
57.7,0.533631,-1.22313,0.890408
57.71,0.521399,-1.22847,0.890497
57.72,0.509115,-1.23368,0.890586
57.73,0.496778,-1.23877,0.890675
57.74,0.48439,-1.24374,0.890764
57.75,0.471953,-1.24859,0.890853
57.76,0.459467,-1.25331,0.890942
57.77,0.446934,-1.2579,0.891031
57.78,0.434355,-1.26237,0.89112
57.79,0.421731,-1.26671,0.891209
57.8,0.409064,-1.27093,0.891298
57.81,0.396355,-1.27502,0.891387
57.82,0.383604,-1.27898,0.891477
57.83,0.370815,-1.28282,0.891566
57.84,0.357986,-1.28653,0.891655
57.85,0.345121,-1.29011,0.891744
57.86,0.33222,-1.29356,0.891833
57.87,0.319284,-1.29688,0.891922
57.88,0.306316,-1.30007,0.892012
57.89,0.293315,-1.30314,0.892101
57.9,0.280284,-1.30607,0.89219
57.91,0.267223,-1.30887,0.892279
57.92,0.254134,-1.31155,0.892368
57.93,0.241019,-1.31409,0.892458
57.94,0.227878,-1.3165,0.892547
57.95,0.214713,-1.31878,0.892636
57.96,0.201525,-1.32092,0.892725
57.97,0.188316,-1.32294,0.892815
57.98,0.175086,-1.32482,0.892904
57.99,0.161838,-1.32657,0.892993
58,0.148572,-1.32819,0.893083
58.01,0.135291,-1.32968,0.893172
58.02,0.121994,-1.33103,0.893261
58.03,0.108683,-1.33225,0.893351
58.04,0.095361,-1.33334,0.89344
58.05,0.0820276,-1.33429,0.893529
58.06,0.0686847,-1.33511,0.893619
58.07,0.0553336,-1.3358,0.893708
58.08,0.0419756,-1.33635,0.893797
58.09,0.0286121,-1.33677,0.893887
58.1,0.0152444,-1.33706,0.893976
58.11,0.00187384,-1.33721,0.894066
58.12,-0.0114982,-1.33723,0.894155
58.13,-0.0248705,-1.33711,0.894244
58.14,-0.0382416,-1.33686,0.894334
58.15,-0.0516103,-1.33648,0.894423
58.16,-0.0649751,-1.33597,0.894513
58.17,-0.0783348,-1.33532,0.894602
58.18,-0.0916879,-1.33453,0.894692
58.19,-0.105033,-1.33362,0.894781
58.2,-0.118369,-1.33257,0.89487
58.21,-0.131695,-1.33138,0.89496
58.22,-0.145009,-1.33006,0.895049
58.23,-0.158309,-1.32861,0.895139
58.24,-0.171596,-1.32703,0.895228
58.25,-0.184866,-1.32532,0.895318
58.26,-0.198119,-1.32347,0.895408
58.27,-0.211354,-1.32149,0.895497
58.28,-0.224569,-1.31937,0.895587
58.29,-0.237762,-1.31713,0.895676
58.3,-0.250934,-1.31475,0.895766
58.31,-0.264081,-1.31224,0.895855
58.32,-0.277203,-1.3096,0.895945
58.33,-0.290299,-1.30683,0.896035
58.34,-0.303368,-1.30392,0.896124
58.35,-0.316407,-1.30089,0.896214
58.36,-0.329416,-1.29773,0.896303
58.37,-0.342393,-1.29443,0.896393
58.38,-0.355337,-1.29101,0.896483
58.39,-0.368248,-1.28745,0.896572
58.4,-0.381122,-1.28377,0.896662
58.41,-0.39396,-1.27996,0.896752
58.42,-0.406759,-1.27602,0.896841
58.43,-0.41952,-1.27195,0.896931
58.44,-0.432239,-1.26776,0.897021
58.45,-0.444917,-1.26344,0.89711
58.46,-0.457551,-1.25899,0.8972
58.47,-0.470141,-1.25441,0.89729
58.48,-0.482685,-1.24971,0.89738
58.49,-0.495182,-1.24488,0.897469
58.5,-0.507631,-1.23993,0.897559
58.51,-0.52003,-1.23485,0.897649
58.52,-0.532379,-1.22965,0.897739
58.53,-0.544675,-1.22433,0.897828
58.54,-0.556919,-1.21888,0.897918
58.55,-0.569107,-1.21331,0.898008
58.56,-0.581241,-1.20762,0.898098
58.57,-0.593317,-1.20181,0.898187
58.58,-0.605335,-1.19588,0.898277
58.59,-0.617294,-1.18982,0.898367
58.6,-0.629192,-1.18365,0.898457
58.61,-0.641029,-1.17736,0.898547
58.62,-0.652802,-1.17095,0.898637
58.63,-0.664512,-1.16442,0.898727
58.64,-0.676156,-1.15778,0.898816
58.65,-0.687734,-1.15101,0.898906
58.66,-0.699244,-1.14414,0.898996
58.67,-0.710685,-1.13715,0.899086
58.68,-0.722057,-1.13004,0.899176
58.69,-0.733357,-1.12282,0.899266
58.7,-0.744585,-1.11548,0.899356
58.71,-0.75574,-1.10804,0.899446
58.72,-0.76682,-1.10048,0.899536
58.73,-0.777825,-1.09281,0.899626
58.74,-0.788753,-1.08503,0.899716
58.75,-0.799604,-1.07715,0.899806
58.76,-0.810375,-1.06915,0.899896
58.77,-0.821067,-1.06105,0.899986
58.78,-0.831677,-1.05284,0.900076
58.79,-0.842205,-1.04452,0.900166
58.8,-0.852651,-1.0361,0.900256
58.81,-0.863012,-1.02757,0.900346
58.82,-0.873287,-1.01894,0.900436
58.83,-0.883477,-1.01021,0.900526
58.84,-0.893579,-1.00137,0.900616
58.85,-0.903593,-0.992437,0.900706
58.86,-0.913517,-0.983402,0.900796
58.87,-0.923351,-0.974266,0.900886
58.88,-0.933094,-0.965033,0.900976
58.89,-0.942744,-0.955702,0.901066
58.9,-0.952301,-0.946274,0.901156
58.91,-0.961764,-0.936751,0.901246
58.92,-0.971131,-0.927134,0.901336
58.93,-0.980403,-0.917423,0.901427
58.94,-0.989577,-0.907618,0.901517
58.95,-0.998653,-0.897723,0.901607
58.96,-1.00763,-0.887736,0.901697
58.97,-1.01651,-0.87766,0.901787
58.98,-1.02528,-0.867495,0.901877
58.99,-1.03396,-0.857242,0.901968
59,-1.04253,-0.846902,0.902058
59.01,-1.051,-0.836477,0.902148
59.02,-1.05937,-0.825967,0.902238
59.03,-1.06762,-0.815373,0.902328
59.04,-1.07578,-0.804697,0.902419
59.05,-1.08383,-0.793939,0.902509
59.06,-1.09177,-0.783101,0.902599
59.07,-1.0996,-0.772183,0.902689
59.08,-1.10732,-0.761188,0.90278
59.09,-1.11493,-0.750114,0.90287
59.1,-1.12243,-0.738965,0.90296
59.11,-1.12982,-0.727741,0.903051
59.12,-1.1371,-0.716443,0.903141
59.13,-1.14426,-0.705072,0.903231
59.14,-1.15131,-0.693629,0.903321
59.15,-1.15825,-0.682116,0.903412
59.16,-1.16507,-0.670533,0.903502
59.17,-1.17178,-0.658883,0.903593
59.18,-1.17836,-0.647165,0.903683
59.19,-1.18484,-0.635381,0.903773
59.2,-1.19119,-0.623533,0.903864
59.21,-1.19743,-0.611621,0.903954
59.22,-1.20354,-0.599647,0.904044
59.23,-1.20954,-0.587611,0.904135
59.24,-1.21541,-0.575516,0.904225
59.25,-1.22117,-0.563362,0.904316
59.26,-1.2268,-0.55115,0.904406
59.27,-1.23231,-0.538882,0.904497
59.28,-1.2377,-0.526559,0.904587
59.29,-1.24297,-0.514182,0.904677
59.3,-1.24811,-0.501752,0.904768
59.31,-1.25313,-0.489271,0.904858
59.32,-1.25802,-0.47674,0.904949
59.33,-1.26279,-0.46416,0.905039
59.34,-1.26743,-0.451532,0.90513
59.35,-1.27195,-0.438857,0.90522
59.36,-1.27633,-0.426138,0.905311
59.37,-1.2806,-0.413375,0.905401
59.38,-1.28473,-0.400569,0.905492
59.39,-1.28873,-0.387721,0.905583
59.4,-1.29261,-0.374834,0.905673
59.41,-1.29636,-0.361908,0.905764
59.42,-1.29998,-0.348944,0.905854
59.43,-1.30347,-0.335944,0.905945
59.44,-1.30683,-0.32291,0.906035
59.45,-1.31006,-0.309841,0.906126
59.46,-1.31316,-0.296741,0.906217
59.47,-1.31612,-0.283609,0.906307
59.48,-1.31896,-0.270448,0.906398
59.49,-1.32166,-0.257258,0.906489
59.5,-1.32424,-0.244042,0.906579
59.51,-1.32668,-0.230799,0.90667
59.52,-1.32898,-0.217533,0.90676
59.53,-1.33116,-0.204243,0.906851
59.54,-1.3332,-0.190931,0.906942
59.55,-1.33511,-0.177599,0.907033
59.56,-1.33689,-0.164248,0.907123
59.57,-1.33853,-0.150879,0.907214
59.58,-1.34004,-0.137494,0.907305
59.59,-1.34141,-0.124094,0.907395
59.6,-1.34265,-0.110679,0.907486
59.61,-1.34376,-0.0972529,0.907577
59.62,-1.34473,-0.0838153,0.907668
59.63,-1.34557,-0.0703679,0.907758
59.64,-1.34628,-0.0569122,0.907849
59.65,-1.34685,-0.0434494,0.90794
59.66,-1.34728,-0.029981,0.908031
59.67,-1.34758,-0.0165082,0.908122
59.68,-1.34774,-0.00303238,0.908212
59.69,-1.34777,0.0104451,0.908303
59.7,-1.34767,0.0239228,0.908394
59.71,-1.34743,0.0373995,0.908485
59.72,-1.34706,0.0508738,0.908576
59.73,-1.34655,0.0643444,0.908667
59.74,-1.34591,0.0778099,0.908757
59.75,-1.34513,0.0912689,0.908848
59.76,-1.34421,0.10472,0.908939
59.77,-1.34317,0.118162,0.90903
59.78,-1.34199,0.131594,0.909121
59.79,-1.34067,0.145014,0.909212
59.8,-1.33922,0.158421,0.909303
59.81,-1.33764,0.171813,0.909394
59.82,-1.33592,0.185189,0.909485
59.83,-1.33407,0.198548,0.909576
59.84,-1.33208,0.211889,0.909667
59.85,-1.32996,0.22521,0.909758
59.86,-1.32771,0.238509,0.909849
59.87,-1.32532,0.251786,0.90994
59.88,-1.32281,0.26504,0.910031
59.89,-1.32016,0.278268,0.910122
59.9,-1.31737,0.291469,0.910213
59.91,-1.31446,0.304643,0.910304
59.92,-1.31141,0.317788,0.910395
59.93,-1.30823,0.330902,0.910486
59.94,-1.30492,0.343984,0.910577
59.95,-1.30148,0.357033,0.910668
59.96,-1.29791,0.370048,0.910759
59.97,-1.29421,0.383027,0.91085
59.98,-1.29038,0.395969,0.910941
59.99,-1.28642,0.408873,0.911032
60,-1.28234,0.421737,0.911123
60.01,-1.27812,0.434561,0.911214
60.02,-1.27377,0.447342,0.911305
60.03,-1.2693,0.46008,0.911397
60.04,-1.2647,0.472773,0.911488
60.05,-1.25997,0.48542,0.911579
60.06,-1.25512,0.498019,0.91167
60.07,-1.25014,0.510571,0.911761
60.08,-1.24503,0.523072,0.911852
60.09,-1.2398,0.535522,0.911944
60.1,-1.23444,0.54792,0.912035
60.11,-1.22897,0.560265,0.912126
60.12,-1.22336,0.572554,0.912217
60.13,-1.21764,0.584788,0.912308
60.14,-1.21179,0.596964,0.9124
60.15,-1.20582,0.609082,0.912491
60.16,-1.19973,0.62114,0.912582
60.17,-1.19352,0.633138,0.912673
60.18,-1.18719,0.645073,0.912765
60.19,-1.18074,0.656945,0.912856
60.2,-1.17417,0.668752,0.912947
60.21,-1.16748,0.680494,0.913038
60.22,-1.16067,0.692169,0.91313
60.23,-1.15375,0.703775,0.913221
60.24,-1.14671,0.715313,0.913312
60.25,-1.13956,0.72678,0.913404
60.26,-1.13229,0.738176,0.913495
60.27,-1.12491,0.749498,0.913586
60.28,-1.11742,0.760748,0.913678
60.29,-1.10981,0.771922,0.913769
60.3,-1.10209,0.78302,0.913861
60.31,-1.09426,0.794041,0.913952
60.32,-1.08632,0.804983,0.914043
60.33,-1.07827,0.815846,0.914135
60.34,-1.07011,0.826629,0.914226
60.35,-1.06184,0.83733,0.914318
60.36,-1.05347,0.847949,0.914409
60.37,-1.04499,0.858483,0.9145
60.38,-1.03641,0.868933,0.914592
60.39,-1.02772,0.879297,0.914683
60.4,-1.01892,0.889575,0.914775
60.41,-1.01003,0.899764,0.914866
60.42,-1.00103,0.909864,0.914958
60.43,-0.991932,0.919874,0.915049
60.44,-0.982733,0.929794,0.915141
60.45,-0.973436,0.939621,0.915232
60.46,-0.964039,0.949355,0.915324
60.47,-0.954546,0.958996,0.915415
60.48,-0.944956,0.968541,0.915507
60.49,-0.93527,0.977991,0.915598
60.5,-0.925491,0.987344,0.91569
60.51,-0.915617,0.996598,0.915782
60.52,-0.905651,1.00575,0.915873
60.53,-0.895594,1.01481,0.915965
60.54,-0.885445,1.02377,0.916056
60.55,-0.875208,1.03262,0.916148
60.56,-0.864882,1.04137,0.91624
60.57,-0.854468,1.05002,0.916331
60.58,-0.843968,1.05857,0.916423
60.59,-0.833382,1.06701,0.916514
60.6,-0.822712,1.07534,0.916606
60.61,-0.811958,1.08357,0.916698
60.62,-0.801123,1.09169,0.916789
60.63,-0.790206,1.0997,0.916881
60.64,-0.779209,1.1076,0.916973
60.65,-0.768133,1.11539,0.917064
60.66,-0.756979,1.12307,0.917156
60.67,-0.745748,1.13064,0.917248
60.68,-0.734442,1.1381,0.91734
60.69,-0.723061,1.14545,0.917431
60.7,-0.711606,1.15268,0.917523
60.71,-0.70008,1.15979,0.917615
60.72,-0.688482,1.16679,0.917707
60.73,-0.676814,1.17368,0.917798
60.74,-0.665077,1.18045,0.91789
60.75,-0.653272,1.1871,0.917982
60.76,-0.641402,1.19363,0.918074
60.77,-0.629465,1.20004,0.918166
60.78,-0.617465,1.20634,0.918257
60.79,-0.605401,1.21251,0.918349
60.8,-0.593276,1.21857,0.918441
60.81,-0.581091,1.2245,0.918533
60.82,-0.568846,1.23031,0.918625
60.83,-0.556542,1.236,0.918717
